article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,source_task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/AsFearsOfCoronavirusOutbreak.txt,530712351,AsFearsOfCoronavirusOutbreak.txt,0a3cb2d8e783b0a2de931d74d3fc332f52fd5e133d4bbe4c591ad006a5da354a,4720,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d283c0b3-4433-4794-b07f-d55bef2e9682,Requested external consensus for source task 99e74b69-7f3e-4424-aa19-925a359422d3 at 2022-06-06T022352,True,99e74b69-7f3e-4424-aa19-925a359422d3,097ddfbe-6963-4e73-9410-16a9438c5a8e,Sources2021_02_23,de990e39,0,de990e39-41ac-4bdb-bd52-19081eeff520,"{""tua_uuid"": ""1835838b-f33c-4a52-af9c-6742fa22701e"", ""answer_text_list"": [""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase""], ""agreement_score"": 1.0}",6,1608,2022,"We all sort of had different memories about what happened and, obviously, whether you're in a big city or in a smaller centre, it impacts you very differently.\n\nMy family owned a Chinese restaurant in London, Ont., back then and I remember it was just a period of being dead quiet.\n\nIt's not like we had a lot of travel to and from Hong Kong at the time, it was just the fear. It really impacted the small business"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/AsFearsOfCoronavirusOutbreak.txt,530712351,AsFearsOfCoronavirusOutbreak.txt,0a3cb2d8e783b0a2de931d74d3fc332f52fd5e133d4bbe4c591ad006a5da354a,4720,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d283c0b3-4433-4794-b07f-d55bef2e9682,Requested external consensus for source task 99e74b69-7f3e-4424-aa19-925a359422d3 at 2022-06-06T022352,True,99e74b69-7f3e-4424-aa19-925a359422d3,097ddfbe-6963-4e73-9410-16a9438c5a8e,Sources2021_02_23,de990e39,0,de990e39-41ac-4bdb-bd52-19081eeff520,"{""tua_uuid"": ""1835838b-f33c-4a52-af9c-6742fa22701e"", ""answer_text_list"": [""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase""], ""agreement_score"": 1.0}",6,2113,2556,"Absolutely. And obviously, in the immigrant communities, they have a lot of entrepreneurs because, as an immigrant, it's hard to get hired in whatever profession you may or may not have come from before.\n\nSo people go into their own small businesses, and they're absolutely dependent on people coming out. \n\nWhen you have a thing like this [coronavirus outbreak], that really impacts people's incomes, people's livelihood, it has a huge effect"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/AsFearsOfCoronavirusOutbreak.txt,530712351,AsFearsOfCoronavirusOutbreak.txt,0a3cb2d8e783b0a2de931d74d3fc332f52fd5e133d4bbe4c591ad006a5da354a,4720,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d283c0b3-4433-4794-b07f-d55bef2e9682,Requested external consensus for source task 99e74b69-7f3e-4424-aa19-925a359422d3 at 2022-06-06T022352,True,99e74b69-7f3e-4424-aa19-925a359422d3,097ddfbe-6963-4e73-9410-16a9438c5a8e,Sources2021_02_23,de990e39,0,de990e39-41ac-4bdb-bd52-19081eeff520,"{""tua_uuid"": ""1835838b-f33c-4a52-af9c-6742fa22701e"", ""answer_text_list"": [""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase""], ""agreement_score"": 1.0}",6,2788,2945,"One said she used to teach piano and, as she waited for her ride to pick her up, there were a bunch of boys in a car that drove by and screamed ""SARS"" at her"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/AsFearsOfCoronavirusOutbreak.txt,530712351,AsFearsOfCoronavirusOutbreak.txt,0a3cb2d8e783b0a2de931d74d3fc332f52fd5e133d4bbe4c591ad006a5da354a,4720,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d283c0b3-4433-4794-b07f-d55bef2e9682,Requested external consensus for source task 99e74b69-7f3e-4424-aa19-925a359422d3 at 2022-06-06T022352,True,99e74b69-7f3e-4424-aa19-925a359422d3,097ddfbe-6963-4e73-9410-16a9438c5a8e,Sources2021_02_23,de990e39,0,de990e39-41ac-4bdb-bd52-19081eeff520,"{""tua_uuid"": ""1835838b-f33c-4a52-af9c-6742fa22701e"", ""answer_text_list"": [""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase"", ""Paraphrase""], ""agreement_score"": 1.0}",6,2948,3115,"People would just see you and walk to the other side of the street, and that's a little more subtle. But we all experienced that subtle bit of racism in different ways"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/AsFearsOfCoronavirusOutbreak.txt,530712351,AsFearsOfCoronavirusOutbreak.txt,0a3cb2d8e783b0a2de931d74d3fc332f52fd5e133d4bbe4c591ad006a5da354a,4720,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d283c0b3-4433-4794-b07f-d55bef2e9682,Requested external consensus for source task 99e74b69-7f3e-4424-aa19-925a359422d3 at 2022-06-06T022352,True,99e74b69-7f3e-4424-aa19-925a359422d3,2dce38be-9233-44dd-841b-cfa5e93290af,Sources2021_02_23,ec10daf1,0,ec10daf1-d0a2-46f5-a649-64429d453a1b,"{""tua_uuid"": ""1835838b-f33c-4a52-af9c-6742fa22701e"", ""answer_text_list"": [""Spoken into a video and/or audio recording device""], ""agreement_score"": 0.3333333333333333}",1,1417,1466,told host Cross Country Checkup host Duncan McCue
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,7ec91976-6881-4847-a7ad-7d8abe951709,Sources2021_02_23,046ea196,0,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Last name (e.g. \""Snow\"")""], ""agreement_score"": 1.0}",1,1719,1725,Neuman
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,caa0af38-198a-4c29-9fe8-ea8c7457280f,Sources2021_02_23,0c6cfcb0,0,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Yes, the source is identified by name.""], ""agreement_score"": 1.0}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,4ee0f8b4-17de-404e-881c-2df338b2f63d,Sources2021_02_23,0fb8b570,0,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Organization (e.g. \""from House Stark\"" or \""from the University of Lichfield\"")""], ""agreement_score"": 0.7857142857142857}",1,1729,1749,Texas A&M University
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,27e43852-15b7-4b20-868e-5d14625ef84f,Sources2021_02_23,34edcf9d,0,34edcf9d-4972-4742-914a-708b1325718b,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""They provide important support to the central claim of the article.""], ""agreement_score"": 0.8306897663675542}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,29b2c41a-d604-4d30-aafb-0631c541f801,Sources2021_02_23,49ee34db,0,49ee34db-883c-41c2-8a6a-d5e5ddfb828b,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Yes""], ""agreement_score"": 0.8472717024882721}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,1dd0cbe9-a783-4a9d-a906-59dcf894cee1,Sources2021_02_23,4f58e6b5,0,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""First name (e.g. \""Jon\"")""], ""agreement_score"": 1.0}",1,1710,1718,Benjamin
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,ea7f233d-bb2b-44d6-ad08-ff376eab964e,Sources2021_02_23,7ec12d42,0,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Direct quote""], ""agreement_score"": 0.9285714285714286}",1,1628,1704,It has to roll off the tongue a little faster than the other names out there
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,644bb70f-0c78-40b5-b7f1-f2a699a87196,Sources2021_02_23,9a3b5c5c,0,9a3b5c5c-6db7-46ce-89bd-f2b3427ea1b1,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Honorific (e.g. Mr., Mrs., Dr.)""], ""agreement_score"": 0.9285714285714286}",1,1707,1709,Dr
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,fa40681b-2f72-467e-8ced-869fb9fa84b5,Sources2021_02_23,c14cfbf4,0,c14cfbf4-9178-4bad-a780-d59cf704a4ac,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Title, role, or position (e.g. \""Professor\"" \""Reverend\"" \""Commodore\"")""], ""agreement_score"": 0.9285714285714286}",1,1750,1760,researcher
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,2880b7eb-c450-48fe-80fc-6fd1ffdf4597,Sources2021_02_23,c81e6e22,0,c81e6e22-f15b-4f5f-8787-ac6ccfd6d708,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""Spoken directly to the reporter""], ""agreement_score"": 0.42857142857142855}",1,1762,1774,told the BBC
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,606868ee-40a9-447f-9624-d8bf4fa64274,Requested external consensus for source task 0eb75470-fc1d-47ff-8bdb-75f4287fdde8 at 2022-12-07T040408,True,0eb75470-fc1d-47ff-8bdb-75f4287fdde8,57a7f89e-85ec-4fcc-9664-7d30731001f2,Sources2021_02_23,e4b27f85,0,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""tua_uuid"": ""9348bfb5-627a-4f70-b6cc-e5fd4bbaed62"", ""answer_text_list"": [""The source is offering commentary, explanation, judgment, or context about something newsworthy.""], ""agreement_score"": 0.7857142857142857}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,707c58a7-7d5d-46a3-b288-d5cf3e8e5ed6,Sources2021_02_23,046ea196,0,046ea196-fa0f-4ed5-ad7d-9d4190be802c,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Last name (e.g. \""Snow\"")""], ""agreement_score"": 1.0}",1,7733,7738,Maier
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,bbfe46a6-6c62-45b6-9c2a-8458a4b1af6a,Sources2021_02_23,0c6cfcb0,0,0c6cfcb0-51be-4afd-9deb-80c645cc8500,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Yes, the source is identified by name.""], ""agreement_score"": 1.0}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,4f6bb270-4540-46c9-be53-19c4def17061,Sources2021_02_23,0fb8b570,0,0fb8b570-3498-4662-999f-266a90cdb5b0,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Organization (e.g. \""from House Stark\"" or \""from the University of Lichfield\"")""], ""agreement_score"": 0.9333333333333332}",1,7745,7768,the Pirbright Institute
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,6965f545-38ab-454c-8147-93464b5ee383,Sources2021_02_23,34edcf9d,0,34edcf9d-4972-4742-914a-708b1325718b,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""They provide important support to the central claim of the article.""], ""agreement_score"": 0.8985898011533194}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,d72ee8ca-8185-44ba-b5b8-f5e9b3abd67c,Sources2021_02_23,4610a084,0,4610a084-b57f-4bdb-9807-f20bcabf8dea,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Can't tell""], ""agreement_score"": 0.8666666666666667}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,7520302b-0482-42d1-8ccd-0ff7eb94b6c6,Sources2021_02_23,49ee34db,0,49ee34db-883c-41c2-8a6a-d5e5ddfb828b,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Yes""], ""agreement_score"": 0.826552297834238}",0,0,0,
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,3aecad77-aaca-48f5-b1db-aa21ec6ec49e,Sources2021_02_23,4f58e6b5,0,4f58e6b5-084d-4169-bfda-75c64ee708c0,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""First name (e.g. \""Jon\"")""], ""agreement_score"": 1.0}",1,7726,7732,Helena
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,a87bb2e8-fce4-478b-bc6a-04bcfa5625b9,Sources2021_02_23,7ec12d42,0,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Direct quote"", ""Direct quote""], ""agreement_score"": 1.0}",2,7777,7930,"Coronaviruses are a family of viruses that infect a wide range of different species including humans, cattle, pigs, chickens, dogs, cats and wild animals"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,a87bb2e8-fce4-478b-bc6a-04bcfa5625b9,Sources2021_02_23,7ec12d42,0,7ec12d42-9ce5-45a0-9c22-17059884f0c1,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Direct quote"", ""Direct quote""], ""agreement_score"": 1.0}",2,8328,8546,"Coronaviruses are known to be able to occasionally jump from one species to another and that is what happened in the case of SARS, MERS and the new coronavirus. The animal origin of the new coronavirus is not yet known"
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,cf91f1bc-b7bc-4832-893d-6f8981a4a8a7,Sources2021_02_23,9a3b5c5c,0,9a3b5c5c-6db7-46ce-89bd-f2b3427ea1b1,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""Honorific (e.g. Mr., Mrs., Dr.)""], ""agreement_score"": 1.0}",1,7723,7725,Dr
DDI-Goodly-Covid-AA-Subset-Articles (1)/DDI-DeKai/subset_of_goodly_articles/DeadlyCoronavirusWillFinallyGetA.txt,530712352,DeadlyCoronavirusWillFinallyGetA.txt,b792a6f524ad4a3ff4296ae5e69dc6e1b6e4d51bea0814a295ebb1ed0a47b015,18270,6e5544c4-bbee-4369-8aa7-09f73d037685,DDI_DeKai_QuotedSources_2022_04_22.IAA,d561dbe5-cb07-48ad-bcfc-e969c8d903d2,Requested external consensus for source task bffd1a4f-ad13-4429-8231-8ea01657af11 at 2022-12-07T040409,True,bffd1a4f-ad13-4429-8231-8ea01657af11,27ce730c-88ca-473e-9beb-b4ad24966e67,Sources2021_02_23,e4b27f85,0,e4b27f85-f2ee-4555-83bf-15890e9c6c78,"{""tua_uuid"": ""1eb99536-3528-40b9-9d74-008e968ae3b6"", ""answer_text_list"": [""The source is offering commentary, explanation, judgment, or context about something newsworthy.""], ""agreement_score"": 0.6666666666666666}",0,0,0,
